GHS_urban_area_id,most_probable_cluster,assignment_probability,uncertainty_score,similarity
2491,3,1.0,0.0,0.22054861
2492,0,1.0,0.0,0.456878
2493,2,1.0,0.0,0.354007
2494,3,1.0,0.0,0.21318144
2495,3,1.0,0.0,0.21621783
2496,0,1.0,0.0,0.4655475
2497,3,1.0,0.0,0.22912508
2498,0,1.0,0.0,0.47038752
2499,0,1.0,0.0,0.3742677
2500,3,1.0,0.0,0.23326245
2501,0,1.0,0.0,0.5140412
2502,2,1.0,0.0,0.3108838
2504,3,1.0,0.0,0.23975804
2505,1,1.0,0.0,0.3373221
2506,1,1.0,0.0,0.38548982
2507,1,1.0,0.0,0.37853456
2508,0,1.0,0.0,0.47666448
2509,1,1.0,0.0,0.42413494
2510,0,1.0,0.0,0.4859285
2511,1,1.0,0.0,0.4118659
2512,1,1.0,0.0,0.3638683
2513,1,1.0,0.0,0.46763673
2514,1,1.0,0.0,0.5439684
2515,2,1.0,0.0,0.41712105
2516,2,1.0,0.0,0.567674
2517,3,1.0,0.0,0.5117022
2518,0,1.0,0.0,0.45394257
2519,1,1.0,0.0,0.3693984
2520,1,1.0,0.0,0.3756026
2521,0,1.0,0.0,0.46159667
2522,1,1.0,0.0,0.48660153
2524,1,1.0,0.0,0.37284434
2526,3,1.0,0.0,0.28270748
2527,3,1.0,0.0,0.36320135
2528,3,1.0,0.0,0.38158977
2529,1,1.0,0.0,0.45100492
2530,2,1.0,0.0,0.32039797
2531,2,1.0,0.0,0.3906803
2532,1,1.0,0.0,0.381786
2533,1,1.0,0.0,0.55623406
2534,2,1.0,0.0,0.6137106
2535,0,1.0,0.0,0.39726883
2536,1,1.0,0.0,0.3953664
2537,3,1.0,0.0,0.23491935
2538,3,1.0,0.0,0.24588361
2539,0,1.0,0.0,0.40734792
2540,3,1.0,0.0,0.26934332
2541,3,1.0,0.0,0.2261314
2542,1,1.0,0.0,0.3346877
2543,2,1.0,0.0,0.3290627
2544,3,1.0,0.0,0.48432785
2545,3,1.0,0.0,0.49789545
2546,1,1.0,0.0,0.34544504
2547,2,1.0,0.0,0.3778805
2548,1,1.0,0.0,0.41096818
2549,3,1.0,0.0,0.21793136
2550,3,1.0,0.0,0.2551261
2551,1,1.0,0.0,0.33079812
2552,0,1.0,0.0,0.3950043
2553,2,1.0,0.0,0.313114
2554,0,1.0,0.0,0.4726755
2555,2,1.0,0.0,0.33058795
2556,3,1.0,0.0,0.21991351
2557,3,1.0,0.0,0.25890285
2558,0,1.0,0.0,0.511511
2559,1,1.0,0.0,0.34615985
2560,3,1.0,0.0,0.25629354
2561,2,1.0,0.0,0.31818923
2562,3,1.0,0.0,0.23176412
2563,3,1.0,0.0,0.21234852
2565,3,1.0,0.0,0.21763219
2566,0,1.0,0.0,0.4049243
2567,3,1.0,0.0,0.25416282
2568,1,1.0,0.0,0.4644548
2569,2,1.0,0.0,0.4355905
2570,2,1.0,0.0,0.39794564
2571,3,1.0,0.0,0.24004245
2572,1,1.0,0.0,0.31511024
2573,3,1.0,0.0,0.29149935
2574,1,1.0,0.0,0.32292494
2575,0,1.0,0.0,0.46255592
2576,4,1.0,0.0,0.25214508
2577,1,1.0,0.0,0.3549359
2578,1,1.0,0.0,0.39042774
2579,1,1.0,0.0,0.38566473
2580,0,1.0,0.0,0.41188353
2581,1,1.0,0.0,0.5758928
2582,2,1.0,0.0,0.39524752
2583,2,1.0,0.0,0.5493793
2584,2,1.0,0.0,0.3436347
2585,0,1.0,0.0,0.4572078
2586,1,1.0,0.0,0.4630631
2587,1,1.0,0.0,0.37068483
2588,0,1.0,0.0,0.46273932
2589,1,1.0,0.0,0.49695525
2590,1,1.0,0.0,0.38664198
2591,3,1.0,0.0,0.33748823
2592,1,1.0,0.0,0.4282867
2593,2,1.0,0.0,0.43700433
2594,2,1.0,0.0,0.42483485
2595,1,1.0,0.0,0.41515785
2596,2,1.0,0.0,0.36934367
2597,0,1.0,0.0,0.69861215
2598,2,1.0,0.0,0.30707774
2599,0,1.0,0.0,0.42859903
2600,2,1.0,0.0,0.42769817
2601,1,1.0,0.0,0.427
2602,1,1.0,0.0,0.46592832
2603,3,1.0,0.0,0.23617277
2604,3,1.0,0.0,0.23036389
2605,0,1.0,0.0,0.41590166
2606,3,1.0,0.0,0.23141107
2607,3,1.0,0.0,0.2340582
2608,3,1.0,0.0,0.43203625
2609,0,1.0,0.0,0.38898534
2610,3,1.0,0.0,0.4835028
2611,3,1.0,0.0,0.5452122
2612,3,1.0,0.0,0.29605603
2613,2,1.0,0.0,0.45664018
2614,1,1.0,0.0,0.38861483
2615,3,1.0,0.0,0.2219152
2616,1,1.0,0.0,0.31633362
2617,1,1.0,0.0,0.36673367
2618,1,1.0,0.0,0.44808513
2619,1,1.0,0.0,0.38526157
2620,0,1.0,0.0,0.4420405
2621,1,1.0,0.0,0.3443939
2622,3,1.0,0.0,0.23728003
2623,2,1.0,0.0,0.3470847
2624,1,1.0,0.0,0.3647104
2625,3,1.0,0.0,0.22229703
2626,2,1.0,0.0,0.3274772
2627,3,1.0,0.0,0.21026869
2628,3,1.0,0.0,0.21433966
2629,2,1.0,0.0,0.40499693
2630,3,1.0,0.0,0.21547271
2631,0,1.0,0.0,0.39391893
2632,3,1.0,0.0,0.2746911
2633,3,1.0,0.0,0.6501176
2634,2,1.0,0.0,0.3029423
2635,2,1.0,0.0,0.37419954
2636,3,1.0,0.0,0.24764265
2637,4,1.0,0.0,0.21594717
2638,1,1.0,0.0,0.3950565
2639,1,1.0,0.0,0.3202456
2640,0,1.0,0.0,0.47978508
2641,3,1.0,0.0,0.30288538
2642,0,1.0,0.0,0.4267491
2643,0,1.0,0.0,0.39154688
2644,1,1.0,0.0,0.3840954
2645,2,1.0,0.0,0.37621322
2646,0,1.0,0.0,0.43358484
2647,2,1.0,0.0,0.59902287
2648,1,1.0,0.0,0.36793187
2649,0,1.0,0.0,0.58800113
2650,1,1.0,0.0,0.381383
2651,1,1.0,0.0,0.35852635
2652,1,1.0,0.0,0.39373738
2654,3,1.0,0.0,0.3248483
2655,0,1.0,0.0,0.51593643
2656,3,1.0,0.0,0.29585978
2657,2,1.0,0.0,0.42713532
2658,3,1.0,0.0,0.4139393
2659,3,1.0,0.0,0.44422197
2660,2,1.0,0.0,0.35018325
2661,2,1.0,0.0,0.476153
2662,0,1.0,0.0,0.39384785
2663,1,1.0,0.0,0.5330758
2664,2,1.0,0.0,0.45704567
2665,3,1.0,0.0,0.40762103
2666,1,1.0,0.0,0.40721682
2667,3,1.0,0.0,0.29099914
2668,3,1.0,0.0,0.25050345
2669,1,1.0,0.0,0.5551071
2670,3,1.0,0.0,0.29105523
2671,3,1.0,0.0,0.23069942
2672,1,1.0,0.0,0.35591114
2673,0,1.0,0.0,0.4355774
2674,3,1.0,0.0,0.47964033
2675,0,1.0,0.0,0.40647873
2676,3,1.0,0.0,0.549621
2677,2,1.0,0.0,0.49631843
2678,1,1.0,0.0,0.38506806
2679,3,1.0,0.0,0.21342912
2680,3,1.0,0.0,0.2631768
2681,1,1.0,0.0,0.35847163
2682,1,1.0,0.0,0.36176413
2683,0,1.0,0.0,0.48572698
2684,0,1.0,0.0,0.41286096
2685,3,1.0,0.0,0.23852038
2686,3,1.0,0.0,0.23828647
2687,2,1.0,0.0,0.36671698
2688,3,1.0,0.0,0.2159014
2689,1,1.0,0.0,0.368861
2690,2,1.0,0.0,0.31523985
2691,3,1.0,0.0,0.2182547
2692,3,1.0,0.0,0.21608546
2693,2,1.0,0.0,0.38185835
2694,3,1.0,0.0,0.21706516
2695,0,1.0,0.0,0.45966786
2696,3,1.0,0.0,0.24859391
2697,1,1.0,0.0,0.41053507
2698,0,1.0,0.0,0.3852579
2699,2,1.0,0.0,0.40886828
2700,3,1.0,0.0,0.23645926
2701,1,1.0,0.0,0.3147385
2702,1,1.0,0.0,0.42100063
2703,1,1.0,0.0,0.3768921
2704,2,1.0,0.0,0.4362973
2705,3,1.0,0.0,0.3174593
2706,0,1.0,0.0,0.45592624
2707,0,1.0,0.0,0.41340768
2708,1,1.0,0.0,0.39631075
2709,0,1.0,0.0,0.4412108
2710,2,1.0,0.0,0.38373405
2711,2,1.0,0.0,0.42160815
2712,0,1.0,0.0,0.45863286
2713,1,1.0,0.0,0.5307089
2714,1,1.0,0.0,0.37303448
2715,0,1.0,0.0,0.4168042
2717,1,1.0,0.0,0.52562237
2718,3,1.0,0.0,0.33045506
2719,3,1.0,0.0,0.4363498
2720,3,1.0,0.0,0.27061227
2721,2,1.0,0.0,0.4472746
2722,2,1.0,0.0,0.4488618
2723,3,1.0,0.0,0.34826776
2724,2,1.0,0.0,0.3414207
2725,1,1.0,0.0,0.550263
2726,0,1.0,0.0,0.4309115
2727,1,1.0,0.0,0.51547664
2728,2,1.0,0.0,0.48446435
2729,1,1.0,0.0,0.4694464
2730,1,1.0,0.0,0.4498884
2731,3,1.0,0.0,0.2609817
2732,3,1.0,0.0,0.2817722
2733,0,1.0,0.0,0.4094861
2734,3,1.0,0.0,0.26159054
2735,3,1.0,0.0,0.23086351
2736,3,1.0,0.0,0.23227437
2737,0,1.0,0.0,0.38683107
2738,1,1.0,0.0,0.3412636
2739,1,1.0,0.0,0.46687153
2740,1,1.0,0.0,0.3217065
2741,2,1.0,0.0,0.49844134
2742,1,1.0,0.0,0.38301012
2743,3,1.0,0.0,0.21543288
2744,3,1.0,0.0,0.25633383
2745,0,1.0,0.0,0.40069172
2746,0,1.0,0.0,0.36651033
2747,3,1.0,0.0,0.40820143
2748,0,1.0,0.0,0.40865517
2749,3,1.0,0.0,0.24777362
2750,3,1.0,0.0,0.24682209
2751,2,1.0,0.0,0.343675
2752,3,1.0,0.0,0.22092327
2753,1,1.0,0.0,0.3385785
2754,2,1.0,0.0,0.32762212
2755,3,1.0,0.0,0.21097772
2756,3,1.0,0.0,0.21238218
2757,2,1.0,0.0,0.41581655
2758,3,1.0,0.0,0.21929483
2759,0,1.0,0.0,0.4614221
2760,3,1.0,0.0,0.26355585
2761,3,1.0,0.0,0.3882912
2762,2,1.0,0.0,0.32332715
2763,2,1.0,0.0,0.46554762
2764,1,1.0,0.0,0.35949984
2765,1,1.0,0.0,0.31596938
2766,1,1.0,0.0,0.3949437
2767,1,1.0,0.0,0.34924322
2769,3,1.0,0.0,0.38961068
2770,0,1.0,0.0,0.43908194
2771,0,1.0,0.0,0.3976433
2772,1,1.0,0.0,0.37184379
2773,2,1.0,0.0,0.37285364
2774,1,1.0,0.0,0.5194275
2775,2,1.0,0.0,0.5649753
2776,0,1.0,0.0,0.4686967
2777,1,1.0,0.0,0.64502966
2778,1,1.0,0.0,0.32674894
2779,1,1.0,0.0,0.36606833
2781,2,1.0,0.0,0.38257235
2782,1,1.0,0.0,0.391192
2783,1,1.0,0.0,0.4043276
2784,3,1.0,0.0,0.27890947
2785,2,1.0,0.0,0.40814608
2786,1,1.0,0.0,0.5466787
2787,3,1.0,0.0,0.375538
2788,2,1.0,0.0,0.42438293
2789,2,1.0,0.0,0.36941823
2790,3,1.0,0.0,0.30163464
2791,0,1.0,0.0,0.4336431
2792,2,1.0,0.0,0.50372636
2793,1,1.0,0.0,0.47177494
2795,3,1.0,0.0,0.22251047
2796,3,1.0,0.0,0.24685083
2797,0,1.0,0.0,0.41446766
2798,3,1.0,0.0,0.23664778
2799,3,1.0,0.0,0.22918509
2800,1,1.0,0.0,0.35717568
2801,2,1.0,0.0,0.32561618
2802,3,1.0,0.0,0.29533452
2803,0,1.0,0.0,0.41300687
2804,1,1.0,0.0,0.3336126
2805,1,1.0,0.0,0.3995519
2806,3,1.0,0.0,0.22260427
2807,1,1.0,0.0,0.33731157
2808,1,1.0,0.0,0.35046056
2809,0,1.0,0.0,0.45770386
2810,2,1.0,0.0,0.6933973
2811,2,1.0,0.0,0.31185618
2812,1,1.0,0.0,0.3369163
2813,3,1.0,0.0,0.2678918
2814,2,1.0,0.0,0.30300254
2815,3,1.0,0.0,0.21383162
2816,1,1.0,0.0,0.39883232
2817,2,1.0,0.0,0.36495867
2818,3,1.0,0.0,0.21277316
2819,3,1.0,0.0,0.22783029
2820,2,1.0,0.0,0.39674306
2821,3,1.0,0.0,0.21821131
2822,0,1.0,0.0,0.40992835
2823,3,1.0,0.0,0.26712623
2824,0,1.0,0.0,0.3795742
2825,2,1.0,0.0,0.30939955
2826,2,1.0,0.0,0.5662853
2827,3,1.0,0.0,0.21958148
2828,1,1.0,0.0,0.31981006
2829,1,1.0,0.0,0.41942826
2830,1,1.0,0.0,0.35896304
2831,2,1.0,0.0,0.49048424
2832,3,1.0,0.0,0.2961771
2833,0,1.0,0.0,0.45134646
2834,1,1.0,0.0,0.4479111
2835,0,1.0,0.0,0.5098141
2836,0,1.0,0.0,0.41159388
2837,1,1.0,0.0,0.43582442
2838,0,1.0,0.0,0.6133468
2839,1,1.0,0.0,0.45688036
2840,2,1.0,0.0,0.31987008
2841,1,1.0,0.0,0.38416794
2842,1,1.0,0.0,0.36383778
2844,1,1.0,0.0,0.5813739
2845,1,1.0,0.0,0.39698353
2846,0,1.0,0.0,0.52950597
2847,3,1.0,0.0,0.3343973
2848,2,1.0,0.0,0.40310508
2849,3,1.0,0.0,0.3638973
2850,1,1.0,0.0,0.44053882
2851,2,1.0,0.0,0.34478104
2852,2,1.0,0.0,0.41254032
2853,1,1.0,0.0,0.38953143
2854,1,1.0,0.0,0.48080784
2855,2,1.0,0.0,0.4774557
2856,0,1.0,0.0,0.39641133
2857,1,1.0,0.0,0.46928164
2858,3,1.0,0.0,0.2482647
2859,3,1.0,0.0,0.25507438
2860,0,1.0,0.0,0.41031128
2861,3,1.0,0.0,0.3158454
2862,3,1.0,0.0,0.22949046
2863,1,1.0,0.0,0.36728722
2864,0,1.0,0.0,0.41495836
2865,3,1.0,0.0,0.3435283
2866,3,1.0,0.0,0.5314651
2867,1,1.0,0.0,0.32027403
2868,1,1.0,0.0,0.40383235
2869,3,1.0,0.0,0.47148743
2870,3,1.0,0.0,0.23769404
2871,3,1.0,0.0,0.24955061
2872,1,1.0,0.0,0.41549963
2873,2,1.0,0.0,0.68531835
2874,2,1.0,0.0,0.30238056
2875,3,1.0,0.0,0.23842645
2876,3,1.0,0.0,0.25792226
2877,2,1.0,0.0,0.34384736
2878,3,1.0,0.0,0.60052353
2879,1,1.0,0.0,0.354273
2880,3,1.0,0.0,0.7563023
2881,3,1.0,0.0,0.22330394
2882,3,1.0,0.0,0.21343748
2883,0,1.0,0.0,0.48835254
2884,3,1.0,0.0,0.2197466
2885,2,1.0,0.0,0.31538188
2886,3,1.0,0.0,0.27789524
2887,1,1.0,0.0,0.45205012
2888,2,1.0,0.0,0.301183
2889,2,1.0,0.0,0.38554817
2890,1,1.0,0.0,0.32441804
2891,1,1.0,0.0,0.40485623
2892,1,1.0,0.0,0.31180313
2893,2,1.0,0.0,0.40829635
2894,3,1.0,0.0,0.3106919
2895,0,1.0,0.0,0.43278208
2896,0,1.0,0.0,0.4283843
2897,0,1.0,0.0,0.4917482
2898,1,1.0,0.0,0.3641604
2899,2,1.0,0.0,0.70846575
2900,2,1.0,0.0,0.5921078
2901,1,1.0,0.0,0.389717
2902,1,1.0,0.0,0.57297105
2903,1,1.0,0.0,0.3693618
2904,0,1.0,0.0,0.45463338
2905,3,1.0,0.0,0.30485055
2906,2,1.0,0.0,0.49805805
2907,3,1.0,0.0,0.62515014
2908,3,1.0,0.0,0.33777162
2909,3,1.0,0.0,0.2978463
2910,0,1.0,0.0,0.62300277
2911,0,1.0,0.0,0.66282845
2912,1,1.0,0.0,0.40151492
2913,2,1.0,0.0,0.32550472
2914,2,1.0,0.0,0.39217392
2915,0,1.0,0.0,0.41312233
2916,0,1.0,0.0,0.4257752
2917,2,1.0,0.0,0.39366
2918,1,1.0,0.0,0.47412732
2920,3,1.0,0.0,0.34872705
2921,3,1.0,0.0,0.2747546
2922,0,1.0,0.0,0.41133055
2923,3,1.0,0.0,0.34556046
2924,3,1.0,0.0,0.23121858
2925,1,1.0,0.0,0.33214313
2926,0,1.0,0.0,0.40117857
2927,1,1.0,0.0,0.5287399
2928,1,1.0,0.0,0.38411132
2929,1,1.0,0.0,0.321027
2930,1,1.0,0.0,0.4176244
2931,3,1.0,0.0,0.21203281
2932,1,1.0,0.0,0.36534563
2933,1,1.0,0.0,0.3326077
2934,1,1.0,0.0,0.45396012
2935,0,1.0,0.0,0.5283759
2936,2,1.0,0.0,0.302378
2937,1,1.0,0.0,0.3195384
2938,3,1.0,0.0,0.264467
2939,2,1.0,0.0,0.36549932
2940,3,1.0,0.0,0.23170553
2941,1,1.0,0.0,0.3575505
2942,2,1.0,0.0,0.34596467
2943,3,1.0,0.0,0.22005932
2944,3,1.0,0.0,0.21694769
2945,3,1.0,0.0,0.21956176
2946,2,1.0,0.0,0.39592162
2947,2,1.0,0.0,0.3583064
2948,3,1.0,0.0,0.2642136
2949,3,1.0,0.0,0.3654721
2950,2,1.0,0.0,0.3637663
2951,1,1.0,0.0,0.48322636
2952,1,1.0,0.0,0.3441339
2953,1,1.0,0.0,0.38886094
2954,1,1.0,0.0,0.31350344
2955,2,1.0,0.0,0.7631901
2956,3,1.0,0.0,0.30398965
2957,0,1.0,0.0,0.42681617
2958,1,1.0,0.0,0.39871222
2959,1,1.0,0.0,0.43772593
2960,2,1.0,0.0,0.36512634
2961,2,1.0,0.0,0.5571945
2962,0,1.0,0.0,0.44921353
2963,3,1.0,0.0,0.5389287
2964,1,1.0,0.0,0.3937937
2965,0,1.0,0.0,0.4933872
2966,1,1.0,0.0,0.37887797
2967,3,1.0,0.0,0.76822317
2968,1,1.0,0.0,0.37742558
2970,2,1.0,0.0,0.412022
2971,3,1.0,0.0,0.29858834
2972,3,1.0,0.0,0.3891585
2973,1,1.0,0.0,0.39347693
2974,2,1.0,0.0,0.38364226
2975,2,1.0,0.0,0.34707823
2976,1,1.0,0.0,0.38807362
2977,1,1.0,0.0,0.50926095
2978,2,1.0,0.0,0.46004835
2979,3,1.0,0.0,0.48239276
2980,1,1.0,0.0,0.44278458
2981,3,1.0,0.0,0.24083763
2982,3,1.0,0.0,0.31145942
2983,0,1.0,0.0,0.4106776
2984,3,1.0,0.0,0.30733398
2985,3,1.0,0.0,0.23512554
2986,1,1.0,0.0,0.3453912
2987,3,1.0,0.0,0.32709673
2988,0,1.0,0.0,0.4231473
2989,3,1.0,0.0,0.24724668
2990,1,1.0,0.0,0.39814934
2991,3,1.0,0.0,0.21317448
2992,1,1.0,0.0,0.3358833
2993,1,1.0,0.0,0.33244368
2994,1,1.0,0.0,0.46634403
2995,0,1.0,0.0,0.47259578
2996,3,1.0,0.0,0.7672265
2997,3,1.0,0.0,0.2289624
2998,3,1.0,0.0,0.2623274
2999,2,1.0,0.0,0.3466329
3000,3,1.0,0.0,0.23708971
3001,1,1.0,0.0,0.36033586
3002,0,1.0,0.0,0.45594135
3003,3,1.0,0.0,0.21236858
3004,3,1.0,0.0,0.23015568
3005,3,1.0,0.0,0.2195247
3006,0,1.0,0.0,0.52179676
3007,2,1.0,0.0,0.33591643
3008,3,1.0,0.0,0.25110763
3009,2,1.0,0.0,0.43080962
3010,2,1.0,0.0,0.31254482
3011,3,1.0,0.0,0.66951376
3012,1,1.0,0.0,0.31830993
3013,1,1.0,0.0,0.38602263
3014,1,1.0,0.0,0.3199744
3015,0,1.0,0.0,0.46169707
3016,3,1.0,0.0,0.33295104
3017,0,1.0,0.0,0.42804572
3018,0,1.0,0.0,0.4928167
3019,1,1.0,0.0,0.48981014
3020,2,1.0,0.0,0.52852976
3022,0,1.0,0.0,0.45628762
3023,2,1.0,0.0,0.31623745
3024,1,1.0,0.0,0.4108252
3026,3,1.0,0.0,0.6579394
3027,1,1.0,0.0,0.66645426
3028,1,1.0,0.0,0.3735765
3029,0,1.0,0.0,0.4882364
3030,2,1.0,0.0,0.40891856
3031,3,1.0,0.0,0.30936754
3032,2,1.0,0.0,0.3990801
3033,1,1.0,0.0,0.6239355
3034,2,1.0,0.0,0.32970658
3035,2,1.0,0.0,0.38440293
3036,1,1.0,0.0,0.3948431
3037,1,1.0,0.0,0.53112924
3038,2,1.0,0.0,0.383132
3039,3,1.0,0.0,0.372951
3040,3,1.0,0.0,0.38172013
3041,3,1.0,0.0,0.25092587
3042,3,1.0,0.0,0.24829812
3043,0,1.0,0.0,0.46154588
3044,3,1.0,0.0,0.23760821
3045,3,1.0,0.0,0.23128715
3046,3,1.0,0.0,0.23270865
3047,1,1.0,0.0,0.52426034
3048,1,1.0,0.0,0.4834371
3049,0,1.0,0.0,0.4136698
3050,1,1.0,0.0,0.39800853
3051,3,1.0,0.0,0.21911949
3052,1,1.0,0.0,0.3468885
3053,1,1.0,0.0,0.32642022
3054,0,1.0,0.0,0.39687842
3055,0,1.0,0.0,0.4955135
3056,3,1.0,0.0,0.24310271
3057,2,1.0,0.0,0.3131414
3058,3,1.0,0.0,0.22180574
3059,0,1.0,0.0,0.44930184
3060,3,1.0,0.0,0.2358874
3061,1,1.0,0.0,0.34139028
3062,0,1.0,0.0,0.46659452
3063,3,1.0,0.0,0.21190928
3064,3,1.0,0.0,0.2379669
3065,3,1.0,0.0,0.22804315
3066,2,1.0,0.0,0.42245767
3067,2,1.0,0.0,0.34007803
3068,3,1.0,0.0,0.24944888
3069,0,1.0,0.0,0.37580666
3070,2,1.0,0.0,0.3012132
3071,2,1.0,0.0,0.40800485
3072,1,1.0,0.0,0.32281476
3073,1,1.0,0.0,0.36252066
3074,1,1.0,0.0,0.4124952
3075,1,1.0,0.0,0.6821436
3076,3,1.0,0.0,0.31393883
3077,0,1.0,0.0,0.45146
3078,1,1.0,0.0,0.39110872
3079,0,1.0,0.0,0.42947122
3080,2,1.0,0.0,0.43851998
3081,2,1.0,0.0,0.59689087
3082,0,1.0,0.0,0.4669729
3084,1,1.0,0.0,0.3617535
3086,3,1.0,0.0,0.40616873
3087,2,1.0,0.0,0.41340172
3088,1,1.0,0.0,0.36538756
3089,1,1.0,0.0,0.59716153
3090,2,1.0,0.0,0.38218373
3091,3,1.0,0.0,0.3583055
3092,3,1.0,0.0,0.32472795
3093,2,1.0,0.0,0.37244913
3094,2,1.0,0.0,0.38434765
3095,1,1.0,0.0,0.38433096
3096,3,1.0,0.0,0.5250082
3097,2,1.0,0.0,0.4558135
3098,1,1.0,0.0,0.46067336
3099,1,1.0,0.0,0.44525057
3100,3,1.0,0.0,0.23333785
3101,3,1.0,0.0,0.25776094
3102,0,1.0,0.0,0.40998822
3103,3,1.0,0.0,0.23347692
3104,3,1.0,0.0,0.23644844
3105,3,1.0,0.0,0.59043217
3106,1,1.0,0.0,0.52763855
3107,1,1.0,0.0,0.48228028
3108,3,1.0,0.0,0.49570706
3109,1,1.0,0.0,0.41104177
3110,3,1.0,0.0,0.23209746
3111,1,1.0,0.0,0.3548301
3112,1,1.0,0.0,0.32600898
3113,0,1.0,0.0,0.37007043
3114,1,1.0,0.0,0.3622217
3115,3,1.0,0.0,0.24939795
3116,2,1.0,0.0,0.30364692
3117,3,1.0,0.0,0.24347991
3118,2,1.0,0.0,0.36752558
3119,3,1.0,0.0,0.25239685
3120,1,1.0,0.0,0.3388039
3121,0,1.0,0.0,0.499301
3122,3,1.0,0.0,0.21127786
3123,3,1.0,0.0,0.21206878
3124,3,1.0,0.0,0.22875446
3125,1,1.0,0.0,0.4911089
3126,2,1.0,0.0,0.30840814
3127,3,1.0,0.0,0.26339456
3128,3,1.0,0.0,0.44661066
3129,2,1.0,0.0,0.3148495
3130,3,1.0,0.0,0.34139138
3131,1,1.0,0.0,0.32888344
3132,1,1.0,0.0,0.38316447
3134,3,1.0,0.0,0.31785664
3135,0,1.0,0.0,0.45674607
3136,0,1.0,0.0,0.51510996
3137,2,1.0,0.0,0.4456039
3139,2,1.0,0.0,0.32954088
3140,0,1.0,0.0,0.529904
3144,3,1.0,0.0,0.49502584
3145,2,1.0,0.0,0.39674744
3146,1,1.0,0.0,0.37599105
3147,1,1.0,0.0,0.52188253
3148,2,1.0,0.0,0.5153495
3149,2,1.0,0.0,0.42247272
3150,3,1.0,0.0,0.30257893
3151,2,1.0,0.0,0.33030072
3152,2,1.0,0.0,0.4569484
3153,0,1.0,0.0,0.42420465
3154,1,1.0,0.0,0.5279474
3155,2,1.0,0.0,0.40040588
3156,1,1.0,0.0,0.5084903
3157,1,1.0,0.0,0.61973304
3158,3,1.0,0.0,0.30636266
3159,3,1.0,0.0,0.24258523
3160,0,1.0,0.0,0.4062324
3161,3,1.0,0.0,0.25255832
3162,3,1.0,0.0,0.23746349
3163,1,1.0,0.0,0.3543299
3164,0,1.0,0.0,0.4149284
3165,0,1.0,0.0,0.40453628
3166,1,1.0,0.0,0.44546625
3167,3,1.0,0.0,0.21414573
3168,1,1.0,0.0,0.3717371
3169,1,1.0,0.0,0.32030496
3170,0,1.0,0.0,0.3882495
3171,1,1.0,0.0,0.34482586
3172,3,1.0,0.0,0.24419844
3173,0,1.0,0.0,0.42406964
3174,3,1.0,0.0,0.23351923
3175,3,1.0,0.0,0.77454144
3176,3,1.0,0.0,0.23214693
3177,1,1.0,0.0,0.37052596
3178,2,1.0,0.0,0.35402712
3179,3,1.0,0.0,0.23878907
3180,3,1.0,0.0,0.21184786
3181,3,1.0,0.0,0.21506256
3182,2,1.0,0.0,0.3606314
3183,3,1.0,0.0,0.25162813
3184,1,1.0,0.0,0.43520167
3185,2,1.0,0.0,0.320434
3186,1,1.0,0.0,0.3194199
3187,1,1.0,0.0,0.3375866
3188,3,1.0,0.0,0.26099378
3189,2,1.0,0.0,0.40392974
3190,3,1.0,0.0,0.322139
3191,1,1.0,0.0,0.4024294
3192,0,1.0,0.0,0.46920463
3193,1,1.0,0.0,0.38988647
3194,2,1.0,0.0,0.5487046
3195,2,1.0,0.0,0.3256802
3196,0,1.0,0.0,0.47559595
3197,1,1.0,0.0,0.53433514
3198,1,1.0,0.0,0.35070255
3200,1,1.0,0.0,0.36455232
3201,2,1.0,0.0,0.39617282
3202,0,1.0,0.0,0.54796803
3203,1,1.0,0.0,0.43617347
3204,2,1.0,0.0,0.38970616
3205,1,1.0,0.0,0.48366666
3206,3,1.0,0.0,0.40950027
3207,2,1.0,0.0,0.32501012
3208,2,1.0,0.0,0.44348285
3209,0,1.0,0.0,0.41067505
3210,1,1.0,0.0,0.50140125
3211,2,1.0,0.0,0.48632142
3212,1,1.0,0.0,0.4258378
3214,1,1.0,0.0,0.43684667
3215,3,1.0,0.0,0.2606663
3216,2,1.0,0.0,0.30509025
3217,3,1.0,0.0,0.2419859
3218,3,1.0,0.0,0.23065302
3219,0,1.0,0.0,0.3781791
3220,3,1.0,0.0,0.5096149
3221,1,1.0,0.0,0.4734871
3222,1,1.0,0.0,0.4068959
3223,3,1.0,0.0,0.22218063
3224,3,1.0,0.0,0.3498977
3225,0,1.0,0.0,0.38728595
3226,1,1.0,0.0,0.37145993
3227,0,1.0,0.0,0.481573
3228,2,1.0,0.0,0.30991617
3229,3,1.0,0.0,0.21688539
3230,3,1.0,0.0,0.2578943
3231,2,1.0,0.0,0.3493856
3232,3,1.0,0.0,0.24857934
3233,1,1.0,0.0,0.35713837
3234,2,1.0,0.0,0.34837583
3235,3,1.0,0.0,0.2166388
3236,3,1.0,0.0,0.21296874
3237,3,1.0,0.0,0.2442111
3238,2,1.0,0.0,0.33389258
3239,3,1.0,0.0,0.24044767
3240,1,1.0,0.0,0.41123292
3241,2,1.0,0.0,0.31859452
3242,1,1.0,0.0,0.32534862
3243,0,1.0,0.0,0.4183984
3244,1,1.0,0.0,0.38913816
3246,3,1.0,0.0,0.31011057
3247,0,1.0,0.0,0.48314732
3248,0,1.0,0.0,0.45199665
3249,2,1.0,0.0,0.538713
3250,2,1.0,0.0,0.38316602
