cluster_0_prob,cluster_1_prob,GHS_urban_area_id
0.97873914,0.021260865,3200
0.021539096,0.97846085,3201
0.9792933,0.020706777,3202
0.024215346,0.9757846,3203
0.020562526,0.9794375,3204
0.9779066,0.022093415,3205
0.9734671,0.026532894,3206
0.02023484,0.9797652,3207
0.020975845,0.9790242,3208
0.020387601,0.9796124,3209
0.021187134,0.9788129,3210
0.020574385,0.9794256,3211
0.97871095,0.021289058,3212
0.021815518,0.97818446,3214
0.9779698,0.02203017,3215
0.020462276,0.97953767,3216
0.97607255,0.023927504,3217
0.97902554,0.020974454,3218
0.020359723,0.97964025,3219
0.021982567,0.97801745,3220
0.0202763,0.97972375,3221
0.022809839,0.9771902,3222
0.9796584,0.020341557,3223
0.9771918,0.02280822,3224
0.021214321,0.97878563,3225
0.03674852,0.9632515,3226
0.024162248,0.97583777,3227
0.020276783,0.9797232,3228
0.97838646,0.021613464,3229
0.97961986,0.020380147,3230
0.0203634,0.97963655,3231
0.97821045,0.021789521,3232
0.022137817,0.9778622,3233
0.020316873,0.9796831,3234
0.97963965,0.020360323,3235
0.9796831,0.020316845,3236
0.9764396,0.023560433,3237
0.020600302,0.97939974,3238
0.9795574,0.020442624,3239
0.022662789,0.97733724,3240
0.020486997,0.97951305,3241
0.9795798,0.020420264,3242
0.54584146,0.45415857,3243
0.97931474,0.020685237,3244
0.9796489,0.020351091,3246
0.022769552,0.9772304,3247
0.020284256,0.97971576,3248
0.021230493,0.9787695,3249
0.022193175,0.9778068,3250
0.022438044,0.97756195,3251
0.0207055,0.97929454,3252
0.020516694,0.9794833,3253
0.9792807,0.0207193,3254
0.9159701,0.084029846,3255
0.239294,0.760706,3256
0.06679616,0.9332039,3257
0.9768313,0.023168689,3258
0.76861984,0.23138021,3259
0.9795144,0.02048556,3260
0.020524777,0.97947526,3261
0.9792162,0.020783758,3262
0.0202364,0.9797636,3263
0.020526236,0.9794737,3264
0.9778694,0.02213064,3265
0.020827895,0.9791721,3266
0.025309023,0.974691,3267
0.97751147,0.022488508,3268
0.9796859,0.02031411,3269
0.05109795,0.9489021,3270
0.9795761,0.02042384,3271
0.020486865,0.9795131,3272
0.9777966,0.02220341,3273
0.9781394,0.021860626,3274
0.021579465,0.9784205,3275
0.9754212,0.024578825,3276
0.021448229,0.9785518,3277
0.9796592,0.020340752,3278
0.97572833,0.02427168,3279
0.02052834,0.9794716,3280
0.02036337,0.97963655,3281
0.044539772,0.95546025,3282
0.97920716,0.020792836,3283
0.020448565,0.97955143,3284
0.9796568,0.020343177,3285
0.020235308,0.9797647,3286
0.9737691,0.02623084,3287
0.024201898,0.97579813,3288
0.020226054,0.97977394,3289
0.9796466,0.020353403,3290
0.97918963,0.020810388,3291
0.979577,0.020423012,3292
0.020560065,0.9794399,3293
0.9796948,0.020305237,3294
0.02125745,0.97874254,3295
0.020450229,0.97954977,3296
0.9792834,0.020716595,3297
0.9769718,0.023028145,3298
0.97903264,0.020967405,3299
0.021528754,0.9784712,3300
0.9789231,0.021076918,3301
0.021097464,0.9789025,3302
0.024952581,0.9750474,3303
0.022360072,0.97764,3304
0.030179216,0.96982074,3305
0.020305978,0.979694,3306
0.88126504,0.118734896,3307
0.021649783,0.9783502,3308
0.90302134,0.09697867,3309
0.97918147,0.020818522,3311
0.026577137,0.9734229,3312
0.9797096,0.02029041,3313
0.97655386,0.023446176,3314
0.021232791,0.9787672,3315
0.020438567,0.9795614,3316
0.9794635,0.020536462,3317
0.020298207,0.9797018,3318
0.020852694,0.97914726,3319
0.021088675,0.97891134,3320
0.02399019,0.97600985,3321
0.020259937,0.97974,3322
0.9794427,0.020557277,3323
0.979693,0.020307042,3324
0.16321662,0.83678335,3325
0.97920024,0.02079975,3326
0.97963023,0.020369763,3328
0.020338098,0.9796619,3329
0.02036455,0.9796355,3330
0.9730925,0.026907505,3331
0.021286756,0.9787132,3332
0.97969747,0.020302584,3333
0.73311746,0.2668825,3334
0.978404,0.021596,3335
0.020253066,0.9797469,3336
0.046471104,0.9535289,3337
0.97922784,0.020772154,3338
0.020475041,0.97952497,3339
0.97958636,0.020413594,3340
0.020323249,0.9796768,3341
0.9784232,0.021576857,3342
0.023933027,0.976067,3343
0.020260958,0.97973907,3344
0.9795923,0.020407697,3345
0.9795056,0.02049435,3346
0.97968173,0.02031827,3347
0.020381613,0.97961843,3348
0.9792757,0.020724319,3349
0.020680085,0.9793199,3350
0.020292936,0.9797071,3351
0.9562653,0.04373476,3352
0.044083305,0.95591664,3353
0.97965693,0.020343048,3354
0.020873997,0.979126,3355
0.97962695,0.020373076,3356
0.021573197,0.9784268,3357
0.021332214,0.9786678,3358
0.022183526,0.9778165,3359
0.021490786,0.97850925,3360
0.021277176,0.9787228,3361
0.40690577,0.5930943,3362
0.021036856,0.97896314,3363
0.97962207,0.0203779,3364
0.97570986,0.024290193,3365
0.9778829,0.022117073,3366
0.029174576,0.97082543,3368
0.97858787,0.02141218,3369
0.02030263,0.9796974,3370
0.02334301,0.976657,3371
0.020346062,0.9796539,3372
0.9786457,0.021354316,3373
0.020387566,0.9796124,3374
0.033457935,0.96654207,3375
0.020903613,0.97909635,3376
0.020751478,0.9792485,3377
0.97819775,0.021802254,3378
0.97974086,0.0202591,3379
0.024242645,0.97575736,3380
0.9788643,0.021135692,3381
0.02038098,0.979619,3382
0.9784914,0.021508567,3383
0.022986017,0.97701395,3384
0.020871831,0.9791282,3385
0.9794337,0.020566316,3386
0.022822592,0.97717744,3387
0.979413,0.020587092,3388
0.0315571,0.9684429,3389
0.020436177,0.97956383,3390
0.022832446,0.97716755,3391
0.97913307,0.02086697,3392
0.020331906,0.9796681,3393
0.9794511,0.020548835,3394
0.020293556,0.97970647,3395
0.97932696,0.020673066,3396
0.9758777,0.024122285,3397
0.020485254,0.9795148,3398
0.9797712,0.02022882,3399
0.9793474,0.020652534,3400
0.9792048,0.020795219,3401
0.020372888,0.97962713,3402
0.9797057,0.020294352,3403
0.026003912,0.97399604,3404
0.020370588,0.9796294,3405
0.9795477,0.020452304,3406
0.022651225,0.9773488,3407
0.97957516,0.020424824,3408
0.97965044,0.020349573,3409
0.020871965,0.97912806,3410
0.02226287,0.9777371,3411
0.024752807,0.9752472,3412
0.02240903,0.977591,3413
0.022830289,0.97716975,3414
0.02102518,0.9789748,3415
0.0209417,0.97905827,3416
0.978265,0.021734994,3417
0.97702867,0.022971343,3418
0.9786197,0.02138028,3420
0.023255304,0.9767447,3421
0.055943567,0.9440564,3422
0.9779583,0.022041729,3424
0.04061029,0.9593897,3425
0.02034237,0.9796576,3426
0.97173,0.028270066,3427
0.020548897,0.9794511,3428
0.020865548,0.97913444,3429
0.020420771,0.97957927,3430
0.020330472,0.97966945,3431
0.9782774,0.021722605,3432
0.97976744,0.020232502,3433
0.020857744,0.97914225,3434
0.9790452,0.02095482,3435
0.020288624,0.97971135,3436
0.97953963,0.020460352,3437
0.025521196,0.97447884,3438
0.020287443,0.97971255,3439
0.97930133,0.020698642,3440
0.023348588,0.97665143,3441
0.97951543,0.02048456,3442
0.9764422,0.023557814,3443
0.020516353,0.9794836,3444
0.22790536,0.77209467,3445
0.9795157,0.020484317,3446
0.9794035,0.020596514,3447
0.020960309,0.9790397,3448
0.9796269,0.020373158,3449
0.02268604,0.97731394,3450
0.020517956,0.979482,3451
0.97953165,0.020468358,3452
0.97971565,0.020284347,3453
0.97698605,0.023013914,3454
0.97969836,0.020301653,3455
0.020329451,0.9796705,3456
0.021344813,0.9786552,3457
0.020473817,0.97952616,3458
0.97974825,0.020251762,3459
0.020838002,0.979162,3460
0.9797081,0.020291926,3461
0.97963,0.020370042,3462
0.020522986,0.979477,3463
0.19990177,0.8000982,3464
0.020732716,0.9792673,3465
0.024912652,0.9750874,3466
0.020864202,0.9791358,3467
0.020404179,0.9795958,3468
0.02152271,0.9784773,3469
0.028595908,0.97140414,3470
0.93056035,0.06943962,3472
0.035405762,0.96459424,3474
0.035215117,0.9647849,3476
0.020408152,0.97959185,3477
0.020320712,0.9796793,3478
0.979393,0.02060699,3479
0.022414856,0.97758514,3480
0.97342455,0.026575496,3481
0.020686163,0.97931385,3482
0.027676981,0.972323,3483
0.97930986,0.020690152,3484
0.979678,0.020322017,3485
0.021176346,0.97882366,3486
0.9794504,0.02054958,3487
0.020520573,0.97947943,3488
0.9739955,0.02600448,3489
0.023054656,0.97694534,3490
0.020450193,0.97954977,3491
0.9737098,0.02629013,3492
0.023389911,0.9766101,3493
0.979726,0.020273961,3494
0.117595226,0.8824048,3495
0.021818671,0.97818136,3496
0.02076808,0.9792319,3497
0.9793896,0.020610383,3498
0.9795159,0.020484092,3499
0.020483322,0.9795167,3500
0.97872835,0.021271652,3501
0.02582762,0.97417235,3502
0.021079898,0.9789201,3503
0.9795823,0.020417688,3504
0.97961706,0.02038296,3505
0.9796063,0.02039371,3506
0.9796456,0.020354373,3507
0.02059962,0.9794004,3508
0.020613275,0.97938675,3509
0.020486517,0.97951347,3510
0.97948325,0.020516723,3511
0.975958,0.024041986,3512
0.9793587,0.020641247,3513
0.9780127,0.021987347,3514
0.020450136,0.9795498,3515
0.022356702,0.9776433,3516
0.020650368,0.9793496,3517
0.020232055,0.9797679,3518
0.020742867,0.9792571,3519
0.021054478,0.9789455,3520
0.022322942,0.97767705,3521
0.97949487,0.020505127,3522
0.02073293,0.97926706,3523
0.97932434,0.020675605,3524
0.021205846,0.97879416,3525
0.9785819,0.021418096,3526
0.02051402,0.979486,3528
0.97776484,0.022235153,3529
0.0202449,0.9797551,3530
0.9786934,0.021306593,3531
0.020309519,0.9796905,3532
0.02035453,0.9796455,3533
0.020389955,0.9796101,3534
0.020285198,0.97971475,3535
0.97947174,0.020528277,3536
0.97972447,0.0202755,3537
0.021987412,0.97801256,3538
0.9783088,0.02169117,3539
0.020324375,0.97967565,3540
0.9796739,0.020326069,3541
0.88552785,0.114472084,3542
0.020711008,0.97928894,3543
0.9779687,0.022031298,3544
0.021171758,0.9788282,3545
0.9796151,0.020384876,3546
0.9794363,0.020563686,3547
0.020334454,0.9796655,3548
0.021799235,0.97820073,3549
0.9790913,0.020908695,3550
0.9794581,0.020541906,3551
0.020278502,0.97972155,3552
0.97974265,0.020257322,3553
0.023506718,0.9764933,3554
0.020313464,0.97968656,3555
0.9797325,0.02026751,3556
0.9796577,0.020342294,3557
0.9795239,0.020476073,3558
0.9791239,0.020876108,3559
0.020636719,0.97936326,3560
0.025219241,0.97478074,3561
0.021865536,0.97813445,3562
0.9794978,0.020502225,3563
0.06807768,0.9319223,3564
0.97896963,0.021030363,3565
0.9785887,0.021411315,3566
0.020602064,0.97939795,3567
0.020803038,0.97919697,3568
0.027389864,0.9726101,3569
0.04974393,0.9502561,3570
0.020526787,0.9794732,3571
0.020729363,0.97927064,3572
0.020311005,0.979689,3573
0.024475567,0.9755244,3574
0.97444725,0.025552725,3576
0.061673976,0.938326,3577
0.97848,0.021519983,3578
0.97899675,0.021003269,3579
0.020449392,0.9795506,3580
0.020518644,0.97948134,3581
0.020227833,0.9797722,3582
0.97887313,0.021126846,3583
0.021224663,0.9787753,3584
0.021049691,0.97895026,3585
0.97056,0.029439956,3586
0.020285506,0.9797146,3587
0.97833943,0.021660596,3588
0.9795965,0.020403525,3589
0.020737506,0.9792625,3590
0.97912306,0.020876896,3591
0.020720055,0.97927994,3592
0.97777975,0.022220232,3593
0.021606648,0.9783934,3594
0.020327397,0.9796726,3595
0.977333,0.022666993,3596
0.02102878,0.97897124,3597
0.97934544,0.020654542,3598
0.020258881,0.9797411,3599
0.020677615,0.9793224,3600
0.021427795,0.9785722,3601
0.9797744,0.02022554,3602
0.9794735,0.020526491,3603
0.020341638,0.97965837,3604
0.97972983,0.020270193,3605
0.020863798,0.9791362,3606
0.02033909,0.9796609,3607
0.97973883,0.020261178,3608
0.9789558,0.021044167,3609
0.97683233,0.023167694,3610
0.9793077,0.020692289,3611
0.02066231,0.9793377,3612
0.026641129,0.97335887,3613
0.020366939,0.9796331,3614
0.9796604,0.020339616,3615
0.06899877,0.93100125,3616
0.97886384,0.021136152,3617
0.978762,0.021238033,3618
0.020681998,0.97931796,3619
0.020954557,0.97904545,3620
0.021854484,0.97814554,3621
0.022340635,0.97765934,3622
0.020737248,0.9792627,3623
0.021552738,0.97844726,3624
0.02293978,0.9770602,3625
0.84583634,0.15416367,3627
0.97478926,0.025210781,3628
0.021589946,0.97841,3629
0.05948084,0.9405192,3630
0.97904134,0.020958679,3632
0.020549642,0.97945035,3633
0.02024105,0.9797589,3634
0.97918624,0.020813726,3635
0.020588214,0.9794118,3636
0.04308063,0.9569193,3637
0.020352025,0.979648,3638
0.020647109,0.9793529,3639
0.9783997,0.021600267,3640
0.97956556,0.020434396,3641
0.979266,0.020733988,3642
0.020929217,0.9790708,3643
0.02044713,0.97955287,3644
0.9792759,0.020724112,3645
0.02035269,0.9796473,3646
0.020231165,0.9797689,3647
0.9796717,0.020328233,3648
0.020454945,0.979545,3649
0.97908604,0.020913944,3650
0.020309158,0.97969085,3651
0.02119574,0.9788043,3652
0.021845771,0.97815424,3653
0.97826856,0.02173144,3654
0.9796501,0.020349909,3655
0.020404927,0.97959507,3656
0.9792769,0.020723093,3657
0.14261979,0.8573802,3658
0.020412277,0.9795877,3659
0.9794574,0.020542614,3660
0.979531,0.020468986,3661
0.9792764,0.02072361,3662
0.020321114,0.9796789,3663
0.02454283,0.9754572,3664
0.020270713,0.9797293,3665
0.97817904,0.021821028,3666
0.027203264,0.9727967,3667
0.9793239,0.020676043,3668
0.97877276,0.021227231,3669
0.05374092,0.946259,3670
0.020646395,0.9793536,3671
0.13727781,0.8627222,3672
0.02059877,0.97940123,3673
0.028718565,0.97128147,3674
0.021533856,0.97846615,3675
0.024446487,0.9755535,3676
0.9786482,0.021351783,3678
0.97223383,0.027766177,3679
0.97827184,0.021728186,3681
0.8878625,0.11213752,3682
0.03398307,0.96601695,3683
0.020535836,0.9794641,3684
0.020472115,0.97952783,3685
0.9790436,0.020956393,3686
0.028500466,0.97149956,3687
0.020227551,0.97977245,3688
0.020870985,0.979129,3689
0.041456625,0.9585434,3690
0.97976685,0.020233182,3691
0.9793712,0.020628816,3692
0.97972757,0.020272443,3693
0.02057364,0.9794264,3694
0.97364634,0.026353668,3695
0.023521267,0.9764787,3696
0.021218073,0.97878194,3697
0.02288937,0.9771107,3698
0.025010109,0.9749899,3699
0.9794589,0.020541083,3700
0.020576328,0.97942364,3701
0.021198682,0.9788013,3702
0.02045085,0.97954917,3703
0.97805387,0.0219461,3704
0.9792755,0.020724444,3705
0.020319363,0.9796806,3706
0.97941613,0.020583864,3707
0.030728595,0.9692714,3708
0.020738674,0.97926134,3709
0.9794122,0.020587815,3710
0.9796046,0.020395432,3711
0.9792497,0.020750262,3712
0.025175894,0.97482413,3713
0.020361973,0.97963804,3714
0.97972953,0.02027045,3715
0.022871943,0.977128,3716
0.97967595,0.020324085,3717
0.9791225,0.020877462,3718
0.022338338,0.97766167,3719
0.020242067,0.9797579,3720
0.86309236,0.13690768,3721
0.020445276,0.9795547,3722
0.020542782,0.97945726,3723
0.9274077,0.07259232,3725
0.9759355,0.024064455,3726
0.97639865,0.023601307,3727
0.97916204,0.020837966,3729
0.97779197,0.022208003,3730
0.0203791,0.9796209,3731
0.02078236,0.97921765,3732
0.020368716,0.97963125,3733
0.9789455,0.021054529,3734
0.021416938,0.9785831,3735
0.020664822,0.9793352,3736
0.021502776,0.9784972,3737
0.020639464,0.9793606,3738
0.973188,0.026812019,3739
0.97930384,0.020696156,3740
0.97838175,0.021618241,3741
0.02088274,0.9791173,3742
0.9795374,0.020462565,3743
0.045839924,0.95416003,3744
0.021148002,0.97885203,3745
0.97948396,0.020516017,3746
0.026152503,0.97384745,3747
0.97969973,0.020300243,3748
0.022191443,0.97780854,3749
0.020274356,0.97972566,3750
0.02210914,0.9778909,3751
0.9791324,0.020867605,3752
0.9795663,0.020433718,3753
0.020581197,0.9794188,3754
0.040904347,0.95909566,3755
0.9793707,0.020629276,3756
0.020700946,0.97929907,3757
0.9796231,0.020376937,3758
0.9796415,0.020358505,3759
0.979617,0.020382993,3760
0.020256013,0.97974396,3761
0.020445157,0.97955483,3762
0.9796681,0.02033193,3763
0.022872822,0.9771272,3764
0.9796145,0.020385558,3765
0.9795336,0.020466434,3766
0.02058446,0.97941554,3767
0.020313716,0.97968626,3768
0.022378096,0.9776219,3769
0.020870384,0.9791296,3770
0.021126777,0.97887325,3774
0.9763887,0.023611302,3776
0.9786899,0.02131005,3777
0.022361256,0.9776387,3778
0.020389132,0.9796108,3779
0.9796994,0.020300671,3780
0.028910028,0.97108996,3781
0.020358503,0.97964144,3782
0.021641714,0.97835827,3783
0.020290645,0.9797093,3784
0.97930264,0.020697325,3785
0.9794143,0.020585708,3786
0.97772896,0.022271026,3787
0.021720177,0.97827977,3788
0.9791728,0.020827176,3789
0.84193933,0.15806063,3790
0.022072244,0.9779278,3791
0.025434352,0.9745657,3792
0.97976273,0.02023724,3793
0.9765351,0.023464898,3794
0.020345239,0.9796547,3795
0.022474447,0.9775256,3796
0.9796519,0.020348003,3797
0.9796337,0.020366317,3798
0.02040634,0.97959363,3799
0.02375925,0.97624075,3800
0.9796112,0.020388732,3801
0.020342281,0.9796577,3802
0.9797478,0.020252181,3803
0.9795879,0.02041209,3804
0.9797166,0.020283403,3805
0.020947311,0.97905266,3806
0.020430993,0.979569,3807
0.979209,0.020790976,3808
0.020832477,0.9791675,3809
0.9796355,0.02036452,3810
0.9780965,0.021903519,3811
0.07912982,0.9208702,3812
0.020822693,0.97917736,3813
0.038151253,0.96184874,3814
0.021178303,0.9788217,3815
0.020867607,0.9791324,3816
0.8372322,0.16276783,3818
0.021596245,0.97840375,3819
0.8855465,0.11445348,3820
0.72936094,0.27063903,3821
0.020269677,0.97973037,3822
0.022143586,0.9778564,3823
0.020311948,0.97968805,3824
0.97651124,0.02348877,3825
0.029928626,0.9700713,3826
0.020573242,0.97942674,3827
0.02025764,0.97974235,3828
0.020384647,0.97961533,3829
0.9789233,0.021076653,3830
0.97944987,0.02055011,3831
0.9796933,0.020306733,3832
0.020819895,0.9791801,3833
0.97908115,0.02091889,3834
0.024562418,0.9754376,3835
0.020311601,0.9796884,3836
0.02360984,0.9763902,3837
0.9789651,0.02103491,3838
0.020717924,0.9792821,3839
0.020245694,0.9797543,3840
0.023459153,0.97654086,3841
0.9783939,0.02160611,3842
0.97965276,0.020347252,3843
0.020288317,0.9797117,3844
0.058330595,0.94166934,3845
0.97944254,0.02055749,3846
0.020214539,0.97978544,3847
0.97946084,0.02053912,3848
0.97502875,0.0249712,3849
0.97960645,0.020393575,3850
0.02091861,0.9790814,3851
0.02031638,0.97968364,3852
0.9794021,0.02059786,3853
0.9695935,0.030406423,3854
0.97960716,0.020392856,3855
0.9792164,0.020783594,3856
0.14814681,0.85185313,3857
0.021230947,0.978769,3858
0.02036868,0.9796313,3860
0.40451568,0.5954843,3861
0.9792041,0.020795869,3863
0.022150084,0.9778499,3864
0.8502536,0.14974637,3866
0.020355381,0.9796446,3867
0.020482058,0.97951794,3868
0.020340707,0.9796593,3869
0.9781634,0.021836558,3870
0.02036279,0.9796372,3871
0.020390531,0.9796095,3872
0.020807471,0.97919255,3873
0.8604147,0.13958533,3874
0.97809213,0.021907832,3875
0.979606,0.020394046,3876
0.97840726,0.02159271,3877
0.021110466,0.9788895,3878
0.9792299,0.02077002,3879
0.02073863,0.9792614,3880
0.97089446,0.0291056,3881
0.024263643,0.9757363,3882
0.97955483,0.020445168,3883
0.9790691,0.02093091,3884
0.020742983,0.97925705,3885
0.029622953,0.970377,3886
0.9787828,0.021217262,3887
0.9796337,0.020366281,3888
0.020450039,0.97954994,3889
0.810098,0.18990202,3890
0.9795831,0.020416884,3891
0.020237429,0.97976255,3892
0.9795394,0.020460626,3893
0.9744509,0.025549103,3894
0.9795567,0.020443283,3895
0.023339408,0.9766606,3896
0.97931486,0.020685177,3898
0.06891318,0.93108684,3899
0.97973436,0.02026569,3900
0.97942585,0.02057417,3901
0.020486353,0.97951365,3902
0.022484181,0.9775159,3903
0.037907396,0.9620926,3904
0.07847041,0.9215296,3905
0.02134154,0.97865844,3906
0.9780201,0.021979941,3908
0.23515412,0.76484585,3909
0.97924083,0.020759165,3910
0.0207171,0.9792829,3911
0.020524165,0.97947586,3912
0.020236414,0.9797636,3913
0.9769541,0.023045877,3914
0.020647187,0.97935283,3915
0.020273013,0.97972697,3916
0.020580763,0.97941923,3917
0.020307211,0.9796928,3918
0.97918236,0.020817585,3919
0.97928697,0.020713061,3920
0.9788219,0.02117808,3921
0.020489203,0.9795108,3922
0.97967964,0.020320298,3923
0.024546178,0.97545385,3924
0.020270482,0.97972953,3925
0.020258218,0.9797418,3926
0.97957456,0.020425435,3927
0.9796694,0.020330586,3928
0.020825032,0.979175,3929
0.02265327,0.9773467,3930
0.026546093,0.97345394,3931
0.9793296,0.0206704,3932
0.020394333,0.9796057,3933
0.022444028,0.977556,3934
0.9794041,0.020595944,3935
0.020364176,0.9796358,3936
0.9792573,0.02074267,3937
0.979506,0.020493975,3938
0.9796248,0.02037512,3939
0.021891147,0.9781089,3940
0.97945404,0.020546015,3942
0.025783373,0.9742166,3943
0.97911483,0.020885184,3944
0.97959805,0.02040195,3945
0.021672424,0.9783276,3946
0.020339463,0.9796605,3947
0.031013617,0.96898633,3948
0.02040137,0.97959864,3949
0.97935116,0.020648833,3951
0.97886276,0.02113725,3952
0.974486,0.025513984,3953
0.020531204,0.9794688,3954
0.02081275,0.97918725,3955
0.020439303,0.9795607,3956
0.97890955,0.02109043,3957
0.020920683,0.97907925,3958
0.020494288,0.9795058,3959
0.022574797,0.9774252,3960
0.026511868,0.9734881,3961
0.9784593,0.021540683,3962
0.9792778,0.0207222,3963
0.97922623,0.020773787,3964
0.020274892,0.97972506,3965
0.97894806,0.021051917,3966
0.022036333,0.9779637,3967
0.02186738,0.9781326,3968
0.020372733,0.97962725,3969
0.9795538,0.020446181,3970
0.9713441,0.028655844,3971
0.021462964,0.978537,3972
0.05440707,0.94559294,3973
0.9788931,0.021106884,3974
0.9795715,0.020428468,3975
0.020875564,0.9791244,3976
0.0204012,0.9795988,3977
0.97965515,0.020344827,3978
0.020241337,0.9797587,3979
0.9797576,0.020242397,3980
0.9792842,0.020715775,3981
0.97976303,0.020236973,3982
0.020724218,0.9792758,3983
0.021088766,0.9789112,3984
0.9796555,0.020344531,3985
0.034547437,0.96545255,3986
0.97953945,0.020460533,3987
0.9787658,0.021234186,3988
0.020743009,0.9792569,3989
0.02088409,0.9791159,3990
0.020799894,0.9792001,3991
0.020536702,0.9794633,3992
0.021225333,0.97877467,3993
0.022044137,0.9779559,3994
0.025492119,0.9745079,3995
0.9775216,0.022478392,3996
0.9775836,0.022416437,3997
0.020296171,0.9797038,3998
0.020216333,0.9797836,3999
0.97788805,0.022112006,4000
0.0207393,0.97926074,4001
0.02025394,0.979746,4002
0.020272806,0.9797272,4003
0.029126525,0.97087353,4004
0.97788787,0.022112178,4005
0.9790808,0.0209192,4006
0.020620504,0.9793795,4007
0.9795415,0.020458562,4008
0.020920577,0.9790794,4009
0.9460651,0.053934865,4010
0.023916045,0.97608393,4011
0.97914386,0.020856177,4012
0.084232315,0.9157677,4013
0.022331648,0.97766834,4014
0.18153118,0.8184688,4015
0.9790098,0.020990193,4016
0.9796267,0.020373318,4017
0.020323742,0.9796763,4018
0.023745144,0.9762548,4019
0.9793202,0.020679785,4020
0.02036448,0.97963554,4021
0.97961056,0.020389462,4022
0.97938204,0.020617984,4023
0.97954357,0.020456472,4024
0.020914169,0.9790858,4025
0.02047927,0.97952074,4026
0.9794242,0.020575821,4027
0.12052355,0.8794764,4028
0.97845113,0.021548845,4029
0.97612375,0.02387628,4030
0.17415594,0.82584405,4031
0.021041444,0.9789586,4032
0.035015725,0.9649843,4033
0.0205544,0.9794456,4034
0.9682554,0.031744592,4036
0.06491342,0.9350866,4037
0.97797436,0.022025587,4038
0.020406192,0.9795938,4039
0.02038817,0.9796118,4040
0.020225164,0.9797749,4041
0.9789774,0.021022659,4042
0.025145773,0.97485423,4043
0.020236302,0.9797637,4044
0.020558137,0.9794419,4045
0.020486342,0.9795137,4046
0.97939056,0.02060941,4047
0.97912234,0.020877633,4048
0.020286795,0.9797132,4049
0.978793,0.021207009,4050
0.024015732,0.97598433,4051
0.021305323,0.9786947,4052
0.025699222,0.9743008,4053
0.020916743,0.97908324,4054
0.97945374,0.020546274,4055
0.020449148,0.97955084,4056
0.02895136,0.9710486,4057
0.9791226,0.020877404,4058
0.97967994,0.020320078,4059
0.020232944,0.97976714,4060
0.024047347,0.9759527,4061
0.9796841,0.020315861,4062
0.02079314,0.97920686,4063
0.9797266,0.02027342,4064
0.97830737,0.021692608,4065
0.97903967,0.020960353,4066
0.021102222,0.97889775,4067
0.020634633,0.9793654,4068
0.97957194,0.020428065,4069
0.46953154,0.5304684,4070
0.97968346,0.020316524,4071
0.022365747,0.97763425,4072
0.974088,0.025911935,4073
0.02027037,0.9797296,4074
0.107665956,0.89233404,4075
0.02125459,0.9787454,4076
0.9637262,0.036273766,4078
0.97239923,0.02760076,4079
0.9777775,0.022222525,4080
0.97838205,0.021617983,4081
0.020604718,0.9793953,4082
0.020219695,0.9797803,4083
0.97733516,0.02266485,4084
0.020587552,0.97941244,4086
0.020419147,0.9795809,4087
0.020220302,0.9797797,4088
0.9796241,0.020375896,4089
0.9788811,0.021118863,4090
0.020787163,0.9792129,4091
0.97860193,0.021398082,4092
0.0208851,0.9791149,4093
0.021674046,0.97832596,4094
0.022338113,0.9776619,4095
0.020766074,0.979234,4096
0.020359846,0.9796401,4097
0.97952056,0.020479484,4098
0.021412333,0.9785877,4099
0.9785095,0.02149047,4100
0.9792524,0.020747596,4101
0.020712672,0.9792873,4102
0.9796596,0.02034041,4103
0.020364204,0.97963583,4104
0.9793733,0.020626716,4105
0.979073,0.020926971,4106
0.97973955,0.020260418,4107
0.020602133,0.97939783,4108
0.020609152,0.9793908,4109
0.97970223,0.020297758,4110
0.54731625,0.45268375,4111
0.9794989,0.020501092,4112
0.022837799,0.9771622,4113
0.9725779,0.027422063,4114
0.020316342,0.9796837,4115
0.023350276,0.9766497,4116
0.020633215,0.9793668,4117
0.021148855,0.9788512,4118
0.9793965,0.02060352,4119
0.9653502,0.034649823,4120
0.97923774,0.020762285,4121
0.020432549,0.97956747,4122
0.020313488,0.9796865,4123
0.020483177,0.97951686,4124
0.9784664,0.02153361,4125
0.020329969,0.97967005,4126
0.020654006,0.979346,4127
0.020277793,0.9797222,4128
0.9785245,0.021475447,4129
0.9785471,0.021452919,4131
0.02040803,0.97959197,4132
0.97971296,0.02028705,4133
0.9782364,0.021763638,4134
0.9482515,0.051748544,4135
0.022092309,0.9779077,4136
0.09722624,0.9027738,4137
0.023262758,0.97673726,4138
0.023384778,0.97661525,4139
0.97947735,0.020522693,4140
0.97958183,0.02041818,4141
0.021176927,0.97882307,4142
0.9783387,0.02166127,4143
0.020311516,0.97968847,4144
0.97941357,0.02058642,4145
0.9765742,0.02342579,4146
0.9794847,0.020515293,4147
0.021688499,0.9783115,4149
0.97961676,0.020383285,4150
0.93819785,0.061802175,4151
0.9793474,0.020652596,4152
0.022397723,0.97760224,4153
0.9707802,0.029219842,4154
0.06498483,0.9350152,4155
0.024479864,0.97552013,4156
0.020532211,0.97946775,4157
0.9791778,0.020822253,4159
0.9792467,0.020753343,4161
0.97322667,0.026773293,4162
0.021713298,0.97828674,4163
0.02023267,0.9797674,4164
0.9793076,0.02069243,4165
0.020706499,0.9792935,4166
0.020251561,0.9797484,4167
0.9778891,0.022110896,4168
0.9793183,0.020681666,4169
0.9793646,0.02063544,4170
0.020879358,0.9791206,4171
