GHS_urban_area_id,similarity,consensus_label_majority,entropy,mean_prob_cluster_0,mean_prob_cluster_1,mean_prob_cluster_2,mean_prob_cluster_3
3170,1.4044427234795693,3,1.1512894188951994,0.21930106555814827,0.030126916512611658,0.32807040056102565,0.4225016159697433
3171,1.2976181664850968,3,1.1057842698725588,0.3915252951644512,0.10871094355257072,0.06616591125629478,0.43359784769621224
3172,0.9730676303109317,0,1.134774760536765,0.6149740134028762,0.22722900342383934,0.0755112738961413,0.08228571730812125
3173,0.9565008582904975,2,0.9763906174917172,0.022650514839235483,0.0036019032648133232,0.5781045039819191,0.39564307161311807
3174,0.9146054194844829,0,1.129049158402043,0.5857976425992295,0.21751221996060718,0.11711861556623449,0.07957151958372644
3175,0.9719975007435145,1,1.1424379325257423,0.2005580550893837,0.4626261741402215,0.17862342479404467,0.15819235342226237
3176,0.9063052631796747,0,1.1903643802957455,0.576078824458617,0.23341660203093892,0.11410144222071615,0.07640313064902189
3177,1.3511913847533228,3,1.1140220027860985,0.3925675054277641,0.05494183873449881,0.07477121997327069,0.47771944559895557
3178,0.8253714570175397,2,0.9499663833800304,0.02617690479841955,0.052500785772754244,0.6090266295742367,0.3122956740879989
3179,0.912374317344145,0,1.1717899118577486,0.5764379439394222,0.23375282671115882,0.11400091167605414,0.07580830505232604
3180,0.9139680965690706,0,1.2296907121403433,0.4923890617218347,0.2830708792488898,0.13499049977559946,0.08954955161503707
3181,0.9699255678818833,0,1.2362636167408532,0.5668513687084173,0.24771615841436498,0.11246062155501842,0.07297184545736607
3182,0.9749890872406409,2,1.1835836587211672,0.031220813105922215,0.06287022738960632,0.5253149678867204,0.3805940008112639
3183,0.9093797339175139,0,1.206346095844082,0.551689900310252,0.24429942195339166,0.12389691783913129,0.08011377673679364
3184,1.3263826524775184,3,1.371317925229492,0.2167503770920288,0.17016099524186956,0.16252594287091907,0.4505626808684613
3185,0.8538209114216456,2,0.8453650005204703,0.04493056612434496,0.012671141649921504,0.7769140123315487,0.16548427859271828
3186,0.93335058443229,0,0.9931787887149268,0.5812409751199141,0.07292986939807014,0.11231010218151218,0.23351905712904872
3187,1.1011947893741785,0,1.0262253170123818,0.5392270944558587,0.03625253429751648,0.06419032259446973,0.3603300405716121
3188,0.912734886979993,0,1.16377460512961,0.5959871930131477,0.18562225314297084,0.1270467532662991,0.0913438040337507
3189,1.164319093675479,2,1.1671484481588839,0.028618025558789343,0.05760331615067689,0.4672698838675338,0.4465087721738071
3190,0.9808937817948633,0,1.0244012924683874,0.681263595263179,0.050269770128113164,0.15342122128937385,0.11504539465203337
3191,1.2867203942911825,3,1.1572224762100443,0.2024427333900418,0.033555112725696654,0.21311065277472221,0.550891490087168
3192,1.2913395790530118,3,1.126469856270627,0.26344606230020345,0.043040501030252955,0.1430723274737487,0.5504411100071859
3193,1.2956306281015881,3,1.181230239052145,0.2072352868636022,0.053919852132894824,0.3509716378108319,0.38787322300046206
3194,1.2890217486073348,3,1.178250526510018,0.12001365928596035,0.05711194836713368,0.38425497733421304,0.4386194064976376
3195,0.9167617981908747,2,1.0216509251947432,0.02452940514827749,0.0033553282349036272,0.5272720885269365,0.44484317963018005
3196,1.2779156548109967,3,1.1996303341468268,0.14897162562184865,0.10519387285271868,0.14316348502553705,0.6026710308950763
3197,1.2233643874971896,2,1.3576071915224288,0.14372758539734976,0.14716018418892837,0.3701528528722456,0.3389593836027387
3198,1.0208188396694111,0,0.8577335671990896,0.8095501743511123,0.05153658720181382,0.05241697643169278,0.08649625855813027
3200,1.4037319862822732,3,1.2393695411079924,0.312960591052934,0.01991012173197012,0.28533990383538693,0.38178937704460936
3201,0.9954504664720325,2,1.034863842210496,0.025927287040704954,0.004068664946152589,0.5212463793927883,0.44875766486926105
3202,1.0759624381619355,0,1.1112140856185067,0.4950791317302108,0.1091806473645255,0.09629083309744253,0.29944939326530523
3203,1.2960742042130964,3,1.2560101552114569,0.19766416128433384,0.0885277665272376,0.15842617783199958,0.5553818818877957
3204,1.2965613397781157,3,1.0706171114965235,0.03285894539376127,0.007461606428553174,0.4731522991124347,0.48652715911969224
3205,1.0676171261695464,0,0.8918402334987924,0.7970893897651667,0.06157907267430471,0.09091555235596804,0.050415976592044005
3206,1.0342670455803746,0,0.8876660162728303,0.8063481580090859,0.021019422124137415,0.05550697530988412,0.11712545712734761
3207,0.7915034681714984,2,0.9199244642665136,0.07762798248714911,0.027089377060280428,0.7416563169567054,0.15362632530893985
3208,0.9535909818438426,2,0.9200286966510312,0.025341353561226625,0.05631099784536521,0.8119662542346452,0.10638138824949987
3209,0.9053092130354372,2,0.8459401488835799,0.03691099714841284,0.06588205584947747,0.7965555849683041,0.100651370916746
3210,1.0609926851169513,2,1.0328979661419717,0.09398853467452135,0.08050705979038572,0.7468160750802474,0.07868834276359192
3211,1.0336483630520907,2,1.0001719384303707,0.07302787700344733,0.054856395816841215,0.7223885723727851,0.14972713765682694
3212,1.0221139144429523,0,0.8699451062156911,0.7530096510213187,0.04661214170234227,0.08668848025879167,0.11368974568274198
3214,1.1255455784497053,2,1.1223890546927444,0.07953476318588501,0.067790431603558,0.6284369057303734,0.22423789554991985
3215,1.138907830596083,0,1.2523745285966177,0.5254562834027391,0.25222527209280327,0.10875807939085345,0.11356038484995251
3216,0.8944757344141955,2,0.874317311355462,0.041060387109193575,0.06643431629664395,0.7971420597831365,0.09536323793812422
3217,1.172383575167375,0,1.2399006404665291,0.41019515032514275,0.3321211713236752,0.16307271868883585,0.09461096278085565
3218,1.1166899113562294,0,1.2441925208959006,0.41907017845497485,0.30142603582136357,0.19067921870062515,0.0888245505738033
3219,1.397979272992737,3,1.1408158262842603,0.0821216756001075,0.08329963825591193,0.36269752551095175,0.4718811634865442
3220,1.3738029886297694,3,1.3638794483528527,0.2184738704668203,0.24462847346801986,0.21214916670589484,0.3247484971479456
3221,1.0099859974000958,2,0.8682105445573678,0.07217978303498016,0.06280986000201087,0.7023475127978698,0.16266284946039017
3222,1.4445480307830947,3,0.9791193162798888,0.09016885414866006,0.007979774508736243,0.4455955909213455,0.45625577893393965
3223,0.9120723619083413,0,1.2427856833772466,0.536031330751058,0.2568128831692342,0.12587295595859102,0.08128281441374725
3224,1.1400815996386262,0,1.0977254256719262,0.7367832961635223,0.08726578082020277,0.06652975089438884,0.1094211762130028
3225,1.421676136037302,3,1.1667471889419696,0.2128374709745843,0.0526492171715006,0.26127916294830944,0.4732341413284315
3226,1.219410006666544,0,1.2501097870119524,0.4158147544069768,0.12304533304552252,0.18400197809423322,0.27713792984780394
3227,1.2761053600335555,3,1.0935086463704526,0.3424096394964025,0.05837918706799547,0.11202789947091096,0.48718328925879695
3228,0.8937994363896116,2,0.8080029173561245,0.017135076724939923,0.005500262128208242,0.5865365917960271,0.3908280547072001
3229,0.9805625725051847,0,1.2121203756159888,0.5606867568326793,0.23695958866914443,0.12187897239953478,0.08047466773781266
3230,0.9155547751445282,0,1.116498246394822,0.5914617542059412,0.21327929443503238,0.11621464284756677,0.07904429242390087
3231,0.9227064125197284,2,0.8454869871686201,0.06132042020540509,0.01897151735405946,0.7959053706076619,0.12380270630800887
3232,0.9282266493035505,0,1.138235926097105,0.5865128161778803,0.21630885879366643,0.11674904059245511,0.08042928473336916
3233,1.3363854966231623,3,1.0517317569767455,0.40260719611432916,0.056142277229209184,0.10348626142394646,0.437764259899511
3234,0.951941130952192,2,1.1768611844165584,0.057794818633577154,0.06173177000008043,0.5294961306788589,0.3509772783168381
3235,0.8953007740717567,0,1.2108169258291994,0.5762838886675457,0.2346277725840111,0.11307623152061896,0.07601211762881677
3236,0.9294871453175026,0,1.1917341883411026,0.47609501491142386,0.31597587155196233,0.12222005345150111,0.08570905044310097
3237,1.0189527561495648,0,1.2255063300395088,0.5752509885948877,0.2203544480875688,0.11582318851426136,0.08857138249329063
3238,0.9576247305047458,2,1.100118970466236,0.026189907245963248,0.039000441335689834,0.5302083563328428,0.4046012837730354
3239,0.8927686082936502,0,1.1819423837820018,0.5770173719599502,0.23317899218452545,0.1146097816729366,0.07519387843859969
3240,1.3986370877834025,3,1.1470982552353626,0.33438655458027283,0.05933311319046008,0.11786581944277483,0.488414506266236
3241,0.851676494196549,2,0.835136361377759,0.023705542189733274,0.014155026060129463,0.6009754297835982,0.36116400397045906
3242,1.0691982106421751,0,1.0737693929272105,0.5954946859860775,0.10206060545022284,0.09347324395732637,0.20897146628144486
3243,1.282750973234891,0,1.1423962502114895,0.3942384992199463,0.06040470341299164,0.15728764861472083,0.38806915944789083
3244,0.9885230200609972,0,0.8502849818595019,0.7722534705263635,0.04939364335787066,0.0787742259389737,0.09957865786339844
3246,0.927329500017604,0,1.0668186330517584,0.6493857095242636,0.11912531009031878,0.13494933044335145,0.09653964190901024
3247,1.2370156366740637,3,1.1201950159949188,0.027590839083142856,0.09872240597589997,0.3420041191789371,0.5316826432113025
3248,1.2884700153644701,3,1.1198275035204828,0.14633761361883182,0.039834480500161654,0.18047067979687273,0.6333572235655166
3249,1.2106281464743716,2,1.1598655073695598,0.10312976236939128,0.06282664174880138,0.5181847638655431,0.3158588324469851
3250,1.0594730308408353,2,0.9764364569721413,0.048935171463243235,0.05615970239479082,0.5302098319081769,0.3646953013593488
3251,1.1245841937267838,2,1.0136616680310868,0.04363328220127906,0.05638012912338674,0.4853662459517513,0.41462033670908854
3252,1.301945976154512,3,1.2267343830272046,0.05973759788093717,0.07768090878209935,0.3287515572567262,0.5338299497804985
3253,0.9476519248330315,2,0.8223281389280661,0.017957893563951458,0.004935766862335078,0.5852663800609293,0.39183996713330443
3254,0.9399040541491132,0,0.8348740850879933,0.7301354618450957,0.010447721042840523,0.07357319880115248,0.18584362372469537
3255,1.37934246715159,1,1.281154787227718,0.2595680416491562,0.3369925035403464,0.2567184117905472,0.1467210537728254
3256,1.3461637792522576,3,1.3309147197547908,0.18665368194303764,0.11937462368223029,0.24504001740400383,0.4489316836738552
3257,1.2150001328680955,2,1.1554045790828844,0.03423588845630681,0.054984419649414584,0.4987189400921005,0.41206076130501895
3258,1.1253055048787974,0,1.1015855571554145,0.46358247097904737,0.11042065961712158,0.09189201126729128,0.3341048485945289
3259,1.2491095625761741,0,1.2366972836251457,0.48110184404966944,0.15992985434461998,0.10367345752881589,0.2552948351972204
3260,1.2405210085063383,0,1.042052547595985,0.5513211390004473,0.10768934515522413,0.06664631788938187,0.2743431974937859
3261,0.9247473014150025,2,1.0138756134382143,0.024774086329341322,0.0033232549677027685,0.5178748498825205,0.4540278158090999
3262,1.054162327364408,0,0.9124033062309856,0.7911323834699618,0.06639809158624899,0.05531423898600435,0.08715528436427973
3263,0.941636887137729,2,0.7894886571377844,0.03312561842695844,0.01167514552258837,0.8378805472344238,0.11731868210340295
3264,1.2546392527111112,2,1.2044370934041855,0.0384936916169514,0.11231358892957542,0.4850467308055884,0.36414597765625134
3265,1.3157544926125755,0,1.3075188745772532,0.36601892803028924,0.33539046064292827,0.18390253016990626,0.1146880760254159
3266,1.100326834071065,2,0.9794050499131162,0.05035532195242002,0.0711202181963777,0.7531523064423633,0.12537214858689552
3267,1.134294611922978,2,1.0368374982409485,0.10196459940721565,0.006620161017750731,0.5625142521128187,0.32890098417214897
3268,1.0123836840695175,0,0.6012633683314086,0.8657331755193782,0.006905357557811491,0.041368281645747906,0.08599319340519257
3269,1.0454644476648243,0,1.2244677866980058,0.5248199144353586,0.25750082520071776,0.12005853479907691,0.09762072480448837
3270,1.1959655946974868,2,1.3063851075142277,0.1621468162456821,0.07292393770288823,0.4346583985252023,0.3302708369536057
3271,0.9229087980882699,0,1.1486817631851258,0.5713613171912452,0.23282537086440108,0.11047119309544401,0.08534211051011081
3272,0.9104249095217917,2,0.821521824880824,0.033182317027165606,0.06647924769379905,0.7811046275527712,0.11923380129545112
3273,1.1396936698260716,0,1.2906081527661701,0.43586805782659716,0.30761599196913886,0.13901511059058153,0.11750084357620524
3274,1.0175847658537096,0,1.1863718005365647,0.5951912747682334,0.14773358755251115,0.0735302203565157,0.18354492080456256
3275,0.9695699645094736,2,0.9283856448699113,0.03144882728559617,0.021830807717737075,0.5117852225626826,0.4349351418591221
3276,1.2206839146459696,0,1.1577214459605902,0.635019590872763,0.1160331370288642,0.11409327606679306,0.13485399851804838
3277,1.068165426312392,2,1.0318153004418353,0.04816927163053515,0.08693279057010206,0.5310832073269526,0.33381470530188023
3278,0.8892221514590178,0,1.188815942010927,0.5752400432749868,0.23228930550464913,0.11565323233168531,0.0768174216652285
3279,1.1084394046233244,0,1.1538607175513251,0.6732776435647885,0.11769161725675836,0.11097689239099946,0.09805385011262403
3280,1.4417098625786293,0,1.2504507790628006,0.4489300302445122,0.11164396516706293,0.17344191253461222,0.2659841002992867
3281,1.4017418904249768,3,1.1517085317135354,0.1673978932551881,0.05601033049060592,0.3375648341034706,0.43902692298710516
3282,1.3056623823795135,3,1.0896373178990648,0.36827317196917625,0.054484683786756936,0.08854752448855532,0.4886946111770132
3283,1.0076349068560488,0,0.9390092524016529,0.6676893715991874,0.03765339428573871,0.07020381144154832,0.22445341440060007
3284,0.940877854528412,2,0.91877736335289,0.06482234886301508,0.0241370776089888,0.7299316274231022,0.18110893934709588
3285,0.8744265405796016,0,1.2069179307424993,0.5745113265026238,0.23572653086847556,0.11326141775097612,0.0765007353952405
3286,0.8752604253867077,2,0.9209886056822878,0.02998930159254624,0.03829528397864906,0.8037644394254583,0.1279509856911317
3287,1.1624026365472921,0,1.238190308659444,0.40438033454130445,0.35267174312095584,0.14924245959037155,0.09370546562397995
3288,1.2112452292201978,0,1.2960905795193232,0.4494632789305535,0.1644059563032967,0.10719272748641442,0.278938038815815
3289,1.0218161395372918,2,0.9736156162606493,0.04667017656471042,0.0885071851929586,0.7492511368940579,0.11557151471784897
3290,0.906712409138564,0,1.2376259388524782,0.5586645991730113,0.24185339474710643,0.11990493456185519,0.07957707726067656
3291,0.9864400752218617,0,1.2514252686867615,0.436457762062389,0.27102825439747485,0.18500356487270403,0.10751041316682422
3292,0.983276138075265,0,1.2137341801630839,0.5668693584967931,0.24757808639169188,0.11132938759362092,0.07422316961104919
3293,1.371724783418828,3,0.857342050337174,0.031809444029547544,0.007327928557298618,0.341821985073286,0.6190406417837433
3294,0.8851160870172825,0,1.2022032210649305,0.45826859101022865,0.35111325556924133,0.11453859321245347,0.0760795552885545
3295,1.308621288920526,3,1.3733786649158481,0.22786852820037273,0.16978320176871134,0.16311749001381745,0.43923077565275065
3296,0.8897794843515725,2,0.8984562589877867,0.07309624517152008,0.018583855456825477,0.720237562691255,0.188082353369778
3297,0.9463518340255863,0,0.8430150241771501,0.7315239615777809,0.03586236365171014,0.06528019776349948,0.16733348352537142
3298,1.0637759820371202,0,1.197865965145899,0.5879916813563553,0.11009650189410011,0.07494261832276031,0.22696920086960184
3299,0.9562869856212267,0,1.1881515306163148,0.5910284118327725,0.1932262598621258,0.1250499767171447,0.09069534871966645
3300,1.1636095797748764,2,1.1993074796930323,0.08901252424252544,0.05021859686757566,0.5335271254357419,0.3272417595618377
3301,0.9503720176840755,0,1.0217914775546408,0.6861717104561968,0.10980922081022769,0.11866407118828975,0.08535501243765253
3302,1.2171303984229218,3,0.8555139464625748,0.028868984444045988,0.004699012109169901,0.3769087519042056,0.5895232589436409
3303,1.2801184386892415,0,1.1169576526980705,0.409058040438894,0.08099428914409072,0.12997370394362145,0.3799739614719353
3304,1.2327823852363213,3,1.1913140139683231,0.14427485076919075,0.04783752181538705,0.36222899473659453,0.44565864100898905
3305,1.2672777296781899,3,1.2144563732285927,0.11886896623808053,0.1068350596405935,0.372009655831201,0.40228632907833173
3306,1.3164193006149922,3,1.3594158294483538,0.23053093733951374,0.1360814375293171,0.16456686852143387,0.468820742682566
3307,0.969675711853415,1,1.1384350451929344,0.21077215971153143,0.48940366533366353,0.1742138145609866,0.12561036220775929
3308,1.2171473213698887,2,1.2903339744892914,0.07859156560048322,0.12654954358698198,0.4157961591923876,0.3790627263599023
3309,1.3435715339922467,3,1.129103797768889,0.3397724084953016,0.05892299265546402,0.10870983399292061,0.4925947589841894
3311,1.4126326192960132,3,1.3758589043529839,0.2830251053326693,0.26082052666947636,0.1121259167350161,0.3440284511137041
3312,1.1080157308199339,2,1.1061432576770598,0.03778872528167343,0.020535793250101513,0.47511526443978247,0.4665602121297221
3313,1.0676675396517248,0,0.913472851806697,0.6518383924168829,0.08545057514227215,0.08846653884141922,0.1742445052229581
3314,1.0292070747997553,0,0.8784024917480016,0.7126178760530587,0.055466784603152144,0.1002238067654621,0.13169152304249757
3315,1.155898912271721,2,1.0616173491702898,0.03381435109290028,0.003617977852335755,0.4939742851832763,0.4685933739659356
3316,0.9909392223331587,2,1.0433568137409386,0.02427935936671936,0.0031735052226892126,0.5247547480425631,0.4477923910723359
3317,0.9791019156867407,0,0.3836623235053447,0.8925912697195423,0.00475881293981001,0.030370339793926324,0.07227957370832644
3318,0.9199628460282443,2,0.7558963714678606,0.02241331471598011,0.007984184904377164,0.8551314406845366,0.1144710679453268
3319,0.9356572866293683,2,0.9268578023332563,0.06999764297672809,0.03004216686830324,0.7407006060926521,0.15925959391585118
3320,1.1187230380703348,2,1.0391016291820838,0.03270479719330637,0.0040715635297453165,0.6129340257500732,0.35028961673519565
3321,1.1925638915059942,2,1.242582043464616,0.10091427726025351,0.08827141163527491,0.5156709964851948,0.295143332535248
3322,1.0086055655843063,2,1.0169523038731954,0.06590672118148506,0.05287755653448334,0.7456215480818876,0.13559416542716465
3323,1.0330772471611644,0,0.7177829926144172,0.8491910500865919,0.01866407592364238,0.037097787764610084,0.09504708449027784
3324,1.0101311654291114,0,1.2444729091676725,0.5423752377622466,0.25388633469117944,0.11293973576892824,0.09079870456665261
3325,1.2255102859719456,2,1.30623813882891,0.253641719843151,0.0717872502383335,0.38430663079221394,0.290264399987237
3326,1.129377468389759,0,1.218031381253628,0.5769809190995213,0.19807892298373997,0.0866237537896048,0.1383163975414022
3328,1.1468683086388671,0,1.249560461255258,0.4056046823189165,0.31257645837068093,0.19641669985946783,0.08540216494177379
3329,1.4038542162602727,3,0.8975025739496731,0.08602029496388784,0.0077163420634634924,0.2153773848209881,0.6908859636638397
3330,0.9045794913955726,2,0.8499066359454004,0.02854846721000084,0.06785021789814918,0.8194017643969473,0.0841995550963357
3331,1.1303236063001778,0,0.9896602111893079,0.805256185074936,0.06809220104209826,0.0359363859370038,0.09071522014969705
3332,1.0468171851596215,2,1.0057889342325537,0.03684495169246492,0.09020465248831282,0.5334821298420886,0.3394682538167435
3333,0.903421589212056,0,1.2486256867749637,0.5455922075805412,0.24556162758734754,0.12489873100793145,0.08394744861882543
3334,1.1486698993144322,0,1.1733972137061925,0.5587395766914872,0.11141938645693263,0.14097993812702725,0.188861100864642
3335,0.8793306468797442,0,0.9927234877612691,0.6810705658456915,0.12363027172189711,0.08582846719804588,0.10947069729483073
3336,0.8818403970708965,2,0.9138602833345704,0.05425602655251979,0.054320068887239656,0.7540390055077671,0.13738490744158252
3337,1.2701102598077114,3,1.0948620985118227,0.331622016583502,0.056182360988477,0.11021344071957907,0.501982176630056
3338,0.9404250232588982,1,1.2773551635564642,0.2842564935698134,0.35855111359457054,0.20841141090760604,0.1487809817909911
3339,0.9319721846871013,2,0.841806760923524,0.022049820313773835,0.005816062891583041,0.5467990343851351,0.42533508423556
3340,1.0433727045387593,0,1.3019524857430935,0.3987732142176433,0.3417162479507176,0.1363168702553762,0.12319365631903967
3341,0.9139036031492423,2,1.0266803167882645,0.025254843435264344,0.003556121555446848,0.5272159268152433,0.44397310051243144
3342,0.9116164865566634,0,1.1266929849547485,0.5897423610224237,0.2130578112982881,0.11624774714152541,0.08095206908437505
3343,1.2055542813558269,0,1.1693252299571624,0.4193290529637544,0.09488453933630801,0.10316378138047395,0.3826226317044522
3344,0.9550931653560867,2,1.1997116785007402,0.035120847533664006,0.08046504348850844,0.5340583942881701,0.3503557008480576
3345,0.9095330055506963,0,1.2205334982664533,0.5753484467201516,0.23501676611533248,0.11391334385119654,0.07572143936693475
3346,0.9877993740121911,0,1.273256764901648,0.4353380702160885,0.2674399137541895,0.14638168662778642,0.15084034312039152
3347,0.9686831768903874,0,1.2435544795719777,0.5482580142654364,0.24891324652614216,0.12379590560063423,0.07903283349938746
3348,0.9424579824456293,2,1.0182078847104372,0.02532093507508516,0.00513802657103947,0.5210494879666147,0.4484915513170101
3349,0.9154081588469657,0,1.172597505248527,0.5716779978589471,0.24291417347278618,0.11091395746643848,0.07449386848038164
3350,1.4178048150233111,3,1.1741733737471096,0.31043966346176455,0.06869765567341624,0.08101674964755305,0.5398459277681739
3351,1.0087103218582023,2,0.9281911953030797,0.05411487221758562,0.03908093082509328,0.7041984412967733,0.20260575656548935
3352,1.0349136878136456,0,0.9662865376156051,0.7065669310949731,0.06086608652385718,0.0667853932774543,0.16578159099047016
3353,1.108373699300913,0,1.1575552006883427,0.586766116469482,0.07766682390473194,0.11740126036748888,0.21816580818786066
3354,0.9446804653480764,0,1.0660272477565236,0.641951111053448,0.1441084819146663,0.12237251222270883,0.09156790303629703
3355,1.0330644785416432,2,1.051975169837216,0.032496383006292644,0.005713482023633861,0.49662339539433664,0.465166739560496
3356,0.9335375995313794,0,0.9483896087951722,0.7072033224361104,0.06562022624342499,0.1441979787741561,0.08297845676283011
3357,1.2191081198451175,3,0.8615197637075809,0.03212580199586126,0.005888868996672329,0.37388661452920907,0.5880987130503522
3358,1.3444321843925888,3,1.1476180740668052,0.23146974208974852,0.03260453569146185,0.16059511552610553,0.5753305997516732
3359,1.3917443878771565,3,1.2775374803486756,0.14219586412960009,0.11441550785527492,0.3412532651297036,0.4021353658240532
3360,1.21590193767768,2,1.0888541954737618,0.09910139074432901,0.08320060511459892,0.5261050934376891,0.2915929178509102
3361,0.970225592159861,2,0.8767571190795875,0.019698765279316615,0.003891745682376254,0.5797793744142528,0.3966301244591223
3362,1.39040301080458,3,1.089967681431855,0.3887898400087418,0.05769388109838243,0.08664262767800435,0.4668736348172724
3363,1.2788490414506701,2,1.3784756831449108,0.14416997517568733,0.13795471562094744,0.36712237317303437,0.3507529307591415
3364,1.0001769842818298,0,0.8974824214182602,0.6161385276321879,0.05235588288471934,0.06837696683880287,0.263128622619314
3365,1.3873712718070716,3,1.3440577354477117,0.25661588576616734,0.10955658058644643,0.26176913457529977,0.37205840137664314
3366,1.4047540171487036,3,1.2919050785563546,0.3104321163642368,0.05020966842517425,0.28001885889454087,0.35933936062397775
3368,1.3093880387334587,3,1.0014975101171832,0.2940878428922424,0.01200657007039629,0.09607456356213705,0.5978310197849567
3369,1.1640316231075036,0,0.9431691144082913,0.6534773477516432,0.06621251918522354,0.10354763628397262,0.17676249839621852
3370,1.0577970661915639,2,1.1126259242824235,0.03218181906734826,0.03010538517276712,0.469577549724696,0.46813523396140255
3371,1.3706461734651372,3,1.2080253753288617,0.31414540356519643,0.09197403350638605,0.1497148232085364,0.4441657253724024
3372,0.9488224837444953,2,0.7794219344463689,0.0344428530668799,0.0038236835688357585,0.847048765789137,0.1146847116962023
3373,1.0449031145458725,0,0.46500629010474526,0.8755352296272633,0.005336303046489826,0.04430940081300331,0.07481906091675139
3374,1.3155907924452963,3,1.2891335262909958,0.08701134076555637,0.15607616350920772,0.36490080205527453,0.39201168363816624
3375,1.0932168224464551,2,0.8896836429243274,0.030946057827946825,0.003993497981033401,0.6542637161275504,0.31079673607001973
3376,1.1247367662568823,2,1.0745263823781137,0.048084301611031055,0.08222512518571905,0.7161185803364623,0.1535719942323154
3377,1.0633986899119237,2,1.0051836969965557,0.09701937083443089,0.021835928651256636,0.6462077605470529,0.23493691040582312
3378,1.0125981261785644,0,0.6481026006203787,0.8587576082076764,0.02162212468507427,0.027913971464172654,0.09170631821214649
3379,1.053176347850704,0,1.0760196531870518,0.6432250626258682,0.17850873560916322,0.08215909981827599,0.0961071000205184
3380,1.5157005572538906,0,1.3420706339736501,0.37152717764739984,0.18026895789900682,0.24398466713644473,0.2042192155246569
3381,1.2182433609912995,0,1.3104014214882727,0.49440059286517923,0.2753259685355982,0.12791461651590644,0.1023588262994131
3382,1.650751799352651,0,1.3513070072492996,0.3552263663033751,0.16115245835185052,0.276233302593722,0.2073878570873424
3383,1.1392522241978678,0,1.281530153798407,0.4122389022343913,0.2859414055960438,0.19710801081861765,0.10471167056536053
3384,1.3880123124341464,3,1.2331164801156935,0.35388343840871894,0.11091265005744741,0.10216772893720831,0.4330361956010263
3385,1.3095469671733433,3,1.0928940384548327,0.06547849758672299,0.006499614243829799,0.39805714809966575,0.5299647382721855
3386,1.1150980432297062,0,1.1206132133072229,0.7291041664218743,0.0984238340661586,0.06723818782426404,0.10523382028981304
3387,1.1879488024584175,2,1.1501128472221485,0.2854425610248239,0.02722062139048136,0.3439695074950969,0.34336733061157515
3388,0.8951305144905636,0,1.3233701093188568,0.43945146342211017,0.2250926604726716,0.214673455855585,0.1207824193934585
3389,1.4324698436945582,0,1.3644071463022158,0.32622473143505043,0.22221090887972708,0.21872063936836814,0.23284371919071112
3390,1.4445287174778423,0,1.318261560488863,0.38639386128034886,0.19021768740380668,0.24331550875026192,0.18007294611021082
3391,1.2874983767720516,3,1.1124147384832437,0.332703761969992,0.05646962233150364,0.10337434968775619,0.5074522634079417
3392,1.049942163992464,0,0.9488463472750059,0.5440456500323477,0.0225453698210363,0.08692657070953264,0.34648240587807083
3393,0.8845059394772593,2,0.9430936372472822,0.024379117699363028,0.004317443268080412,0.5629425645179971,0.4083608932402321
3394,0.8918937858858466,0,1.1127623488561247,0.6052282645687581,0.2052588981305354,0.11352056592825331,0.07599228116917546
3395,0.8359212702920671,2,0.9184221993716203,0.039880230659659774,0.027361055247969848,0.6318189774020296,0.30093973398653373
3396,0.9110749739960126,0,1.129435027710981,0.5892100229540128,0.21374860954722424,0.11646306227169377,0.08057830228638754
3397,0.9833644973786622,1,1.2266956513731282,0.2713615990252111,0.4574083631167401,0.18233575300310467,0.08889427904350491
3398,0.9285336983979094,2,1.0323614141925843,0.06242484497637724,0.04521418490687708,0.5382866343864565,0.35407433437987246
3399,0.8723651066966519,0,1.2226101403438328,0.5731530635311556,0.2385856099427301,0.11302847920301962,0.07523284136061267
3400,1.020564869601702,0,1.2866241569098582,0.4433940506971217,0.24593349723840505,0.18169727280223089,0.12897517901862895
3401,0.9626844411187918,0,1.1716808192900938,0.5749194694772186,0.2337641263004462,0.1155363147240028,0.07578009768781496
3402,1.0113493653546948,2,0.8842958854752525,0.019010538653998398,0.0036041383272012863,0.5876837836640123,0.38970154089505604
3403,0.8833665607135166,0,1.1159484802135209,0.6054276865870747,0.18758322619237885,0.1211717499524299,0.08581732865457502
3404,1.358990535680146,3,1.0832345905298664,0.15698970701248666,0.0173955899692283,0.19305738996161576,0.6325573061274248
3405,0.9211318904226704,2,0.8689202446231356,0.055569859591073606,0.012415474476679875,0.7694640944018114,0.16255057371017362
3406,1.0808893963632913,0,1.0151403272942918,0.7179595266736335,0.0637723753080913,0.07405381680923065,0.1442142750730414
3407,1.3254075212046197,3,1.2059151468180267,0.35857674501761844,0.10792216567842153,0.07843969118579085,0.4550613981315021
3408,0.9346726552801531,0,1.056229764960248,0.6121494631097085,0.17714054346241662,0.12337195442741723,0.08733803963657158
3409,0.9250085054426935,0,1.093343482578161,0.6443798267517781,0.1284960677594855,0.13281785079522757,0.09430626209500025
3410,1.074778438180016,2,1.0648024072358415,0.028489400625855324,0.004814104357893124,0.5192170558491338,0.4474794313694807
3411,1.2262839165129578,3,0.8478375455198814,0.027006309105013518,0.004553853835400282,0.391590855038233,0.576848967102351
3412,1.2243616195178497,0,1.0517524098723017,0.4331999592615733,0.0602072077860152,0.1161689366462135,0.390423906629473
